,X,Y
0,2,402
1,6,402
2,10,406
3,14,406
4,18,406
5,22,406
6,26,410
7,30,406
8,34,406
9,38,406
10,42,406
11,46,406
12,50,406
13,54,406
14,82,390
15,86,386
16,90,386
17,94,386
18,98,386
19,102,386
20,106,386
21,110,386
22,114,390
23,118,390
24,122,394
25,126,398
26,130,398
27,134,406
28,138,402
29,142,418
30,146,422
31,150,426
32,154,430
33,158,442
34,162,446
35,166,446
36,170,450
37,174,450
38,178,466
39,182,466
40,186,470
41,190,470
42,194,470
43,198,470
44,202,474
45,206,474
46,210,474
47,214,474
48,218,474
49,222,478
50,226,478
51,230,478
52,234,478
53,238,478
54,242,478
55,246,482
56,250,482
57,254,482
58,258,482
59,262,486
60,266,486
61,270,486
62,274,490
63,278,490
64,282,494
65,286,494
66,290,494
67,294,498
68,298,498
69,302,506
70,306,506
71,310,506
72,314,510
73,318,510
74,322,510
75,326,510
76,330,510
77,334,514
78,338,514
79,342,514
80,346,514
81,350,514
82,354,518
83,358,518
84,362,518
85,366,526
86,370,526
87,374,530
88,378,530
89,382,530
90,386,530
91,390,530
92,394,534
93,398,534
94,402,534
95,406,534
96,410,538
97,414,538
98,418,538
99,422,542
100,426,542
101,430,546
102,434,546
103,438,546
104,442,542
105,446,542
106,450,546
107,454,542
108,458,542
109,462,542
110,466,546
111,470,550
112,474,550
113,478,550
114,482,554
115,486,558
116,490,558
117,494,558
118,498,558
119,502,558
120,506,562
121,510,562
122,514,562
123,518,566
124,522,566
125,526,566
126,530,566
127,534,566
128,538,566
129,542,570
130,546,570
131,550,570
132,554,570
133,558,574
134,562,574
135,566,574
136,570,574
137,574,578
138,578,578
139,582,578
140,586,582
141,590,582
142,594,586
143,598,590
144,602,590
145,606,594
146,610,594
