,X,Y
0,2,386
1,6,386
2,10,386
3,14,382
4,22,382
5,30,378
6,38,370
7,42,374
8,46,370
9,50,370
10,54,370
11,58,370
12,62,370
13,66,370
14,78,358
15,82,358
16,86,354
17,90,358
18,94,354
19,98,354
20,102,350
21,106,354
22,110,354
23,114,354
24,118,354
25,122,354
26,126,358
27,130,358
28,134,358
29,138,358
30,142,406
31,146,406
32,150,410
33,154,410
34,158,430
35,162,430
36,166,430
37,170,434
38,174,442
39,178,442
40,182,446
41,186,446
42,190,450
43,194,450
44,198,450
45,202,454
46,206,454
47,210,454
48,214,454
49,218,454
50,222,450
51,226,454
52,230,454
53,234,454
54,238,454
55,242,454
56,246,454
57,250,458
58,254,454
59,258,458
60,262,458
61,266,458
62,270,462
63,274,462
64,278,466
65,282,466
66,286,470
67,290,470
68,294,470
69,298,474
70,302,478
71,310,490
72,314,490
73,318,490
74,322,490
75,326,494
76,330,494
77,334,494
78,338,494
79,342,494
80,346,498
81,350,498
82,354,498
83,358,494
84,362,498
85,366,498
86,370,498
87,374,498
88,390,510
89,394,514
90,398,514
91,402,514
92,406,518
93,410,518
94,414,518
95,418,522
96,422,522
97,426,522
98,430,522
99,434,526
100,438,522
101,442,526
102,446,526
103,450,526
104,454,526
105,458,526
106,462,526
107,466,526
108,470,526
109,474,530
110,478,530
111,482,530
112,486,530
113,490,530
114,494,530
115,498,530
116,502,534
117,506,534
118,510,538
119,514,538
120,518,542
121,522,542
122,526,542
123,530,542
124,534,542
125,538,542
126,542,546
127,546,546
128,550,546
129,554,546
130,558,550
131,562,550
132,566,550
133,570,554
134,574,554
135,578,558
136,582,558
137,586,562
138,590,566
139,594,566
140,598,566
141,618,586
