,X,Y
0,6,446
1,10,446
2,14,446
3,18,450
4,22,446
5,26,446
6,30,442
7,34,446
8,38,442
9,42,446
10,46,442
11,62,434
12,78,426
13,82,426
14,86,426
15,90,426
16,94,426
17,98,426
18,102,426
19,106,426
20,110,426
21,114,426
22,118,426
23,122,426
24,126,430
25,130,430
26,134,434
27,138,434
28,142,454
29,146,454
30,150,458
31,154,462
32,158,466
33,162,470
34,166,478
35,170,474
36,174,498
37,178,498
38,182,498
39,186,498
40,190,502
41,194,502
42,198,502
43,202,502
44,206,506
45,210,506
46,214,506
47,218,506
48,222,506
49,226,510
50,230,506
51,234,510
52,238,510
53,242,510
54,246,510
55,250,510
56,254,510
57,258,510
58,262,510
59,266,514
60,270,514
61,274,518
62,278,518
63,282,522
64,286,522
65,290,522
66,294,526
67,298,526
68,302,530
69,306,530
70,310,530
71,314,534
72,318,534
73,322,534
74,326,538
75,330,538
76,334,538
77,338,538
78,342,542
79,346,542
80,350,542
81,354,542
82,358,542
83,362,546
84,366,550
85,370,550
86,374,554
87,378,554
88,382,554
89,386,558
90,390,562
91,398,566
92,402,570
93,406,570
94,410,570
95,414,574
96,418,574
97,422,574
98,426,574
99,430,578
100,434,578
101,438,578
102,442,578
103,446,578
104,450,578
105,454,582
106,458,582
107,462,582
108,466,586
109,470,586
110,474,586
111,478,586
112,482,586
113,486,586
114,490,590
115,494,590
116,498,590
117,502,590
118,506,594
119,510,594
120,514,594
121,522,594
122,526,594
123,530,594
124,534,594
125,538,598
126,542,598
127,546,598
128,550,602
129,554,602
130,558,602
131,574,606
132,578,606
133,582,606
134,586,606
135,590,606
136,594,610
137,598,614
138,602,618
139,606,622
140,610,626
141,614,626
142,618,626
