,X,Y
0,14,486
1,18,486
2,22,486
3,26,486
4,30,490
5,46,470
6,50,474
7,58,470
8,62,466
9,66,470
10,70,466
11,74,466
12,78,462
13,82,462
14,86,462
15,90,462
16,94,462
17,98,462
18,102,462
19,106,462
20,110,462
21,114,462
22,118,462
23,122,462
24,126,462
25,130,466
26,134,478
27,138,478
28,142,482
29,146,486
30,150,510
31,154,514
32,158,514
33,162,514
34,166,518
35,170,522
36,174,526
37,178,526
38,182,530
39,186,530
40,190,530
41,194,534
42,198,534
43,202,538
44,206,538
45,210,538
46,214,538
47,218,538
48,222,538
49,226,542
50,230,542
51,234,542
52,238,542
53,242,542
54,246,542
55,250,542
56,254,542
57,258,542
58,262,542
59,266,542
60,270,542
61,274,542
62,278,542
63,282,542
64,294,554
65,298,558
66,306,558
67,314,562
68,318,562
69,322,566
70,326,566
71,330,566
72,334,570
73,338,570
74,342,570
75,346,570
76,350,574
77,354,574
78,362,582
79,366,586
80,370,586
81,386,598
82,390,602
83,394,602
84,398,602
85,402,606
86,406,606
87,410,606
88,414,610
89,418,610
90,422,610
91,426,610
92,430,614
93,434,614
94,438,614
95,442,614
96,446,618
97,450,618
98,454,618
99,458,618
100,462,622
101,466,622
102,470,622
103,474,622
104,478,626
105,482,626
106,486,626
107,490,626
108,494,626
109,502,626
110,510,630
111,514,634
112,518,634
113,522,638
114,526,638
115,530,638
