,X,Y
0,14,458
1,22,458
2,26,458
3,30,458
4,46,446
5,54,442
6,58,442
7,62,442
8,66,442
9,70,438
10,74,438
11,78,438
12,82,438
13,86,438
14,90,438
15,94,434
16,98,434
17,102,434
18,106,434
19,110,434
20,114,438
21,118,438
22,122,438
23,126,438
24,130,442
25,142,474
26,146,474
27,150,474
28,154,478
29,158,478
30,162,478
31,166,482
32,170,502
33,174,506
34,178,506
35,182,506
36,186,510
37,190,510
38,194,510
39,198,510
40,202,514
41,206,514
42,210,514
43,214,514
44,218,518
45,222,514
46,226,518
47,230,518
48,234,518
49,238,518
50,242,522
51,246,518
52,250,522
53,254,522
54,258,522
55,262,522
56,266,522
57,270,522
58,274,526
59,278,526
60,282,526
61,286,530
62,290,530
63,294,534
64,298,534
65,302,534
66,306,538
67,310,538
68,314,542
69,318,542
70,322,542
71,326,546
72,330,546
73,334,546
74,338,546
75,342,550
76,346,550
77,350,554
78,354,554
79,358,554
80,362,554
81,366,554
82,370,558
83,382,578
84,386,578
85,390,578
86,406,578
87,410,582
88,414,582
89,418,582
90,422,582
91,426,586
92,430,586
93,434,586
94,438,590
95,442,590
96,446,590
97,450,590
98,454,594
99,458,594
100,462,594
101,466,594
102,470,594
103,474,598
104,478,598
105,482,598
106,486,602
107,490,602
108,494,602
109,498,602
110,502,602
111,506,602
112,510,602
113,514,602
114,518,602
115,522,602
116,526,606
117,530,606
118,534,606
119,538,610
120,542,610
121,546,610
122,550,614
123,554,614
124,558,614
125,562,614
126,566,618
127,570,618
128,574,618
129,578,618
130,582,622
131,586,622
132,590,622
133,594,626
