,X,Y
0,2,474
1,6,474
2,10,474
3,14,474
4,18,470
5,22,470
6,26,470
7,30,466
8,38,462
9,42,462
10,46,462
11,50,462
12,54,458
13,58,458
14,62,454
15,66,454
16,70,450
17,74,450
18,78,450
19,82,450
20,86,450
21,90,450
22,94,450
23,98,446
24,102,446
25,106,450
26,110,450
27,114,450
28,118,446
29,122,446
30,126,450
31,130,450
32,134,458
33,138,454
34,142,474
35,146,474
36,150,478
37,154,478
38,158,482
39,162,486
40,166,510
41,170,510
42,174,514
43,178,518
44,182,518
45,186,518
46,190,522
47,194,522
48,198,522
49,202,526
50,206,526
51,210,526
52,214,526
53,218,530
54,222,530
55,226,530
56,230,530
57,234,530
58,238,530
59,242,530
60,246,530
61,250,530
62,254,530
63,258,530
64,262,530
65,266,534
66,270,534
67,274,534
68,278,534
69,282,534
70,286,538
71,290,538
72,294,542
73,298,542
74,302,546
75,306,546
76,310,546
77,314,550
78,318,550
79,322,554
80,326,554
81,330,554
82,334,554
83,338,558
84,342,558
85,346,562
86,350,562
87,354,562
88,358,566
89,362,566
90,386,586
91,390,586
92,394,586
93,398,590
94,402,590
95,406,590
96,410,594
97,414,594
98,418,594
99,438,602
100,442,602
101,446,602
102,450,602
103,454,602
104,458,606
105,462,606
106,466,606
107,470,606
108,474,610
109,478,610
110,482,610
111,486,610
112,490,614
113,494,614
114,498,614
115,502,614
116,506,614
117,510,614
118,514,614
119,518,614
120,522,614
121,526,618
122,530,618
123,534,618
124,538,618
125,542,618
126,546,622
127,566,626
128,570,626
