,X,Y
0,10,438
1,14,438
2,18,438
3,22,438
4,30,434
5,34,434
6,38,434
7,42,434
8,62,426
9,66,426
10,70,422
11,74,422
12,78,418
13,82,422
14,86,418
15,90,422
16,94,418
17,98,422
18,102,418
19,106,418
20,110,418
21,114,418
22,118,418
23,122,418
24,126,418
25,130,418
26,134,426
27,138,426
28,142,430
29,146,430
30,170,494
31,174,494
32,178,494
33,182,494
34,186,494
35,190,498
36,194,498
37,198,498
38,202,498
39,206,498
40,210,498
41,214,498
42,218,498
43,222,502
44,226,502
45,230,502
46,234,502
47,238,502
48,242,506
49,246,506
50,250,506
51,254,506
52,258,506
53,262,506
54,266,510
55,270,510
56,274,514
57,278,514
58,282,514
59,286,518
60,290,518
61,294,518
62,298,522
63,302,522
64,306,526
65,310,526
66,314,530
67,318,530
68,322,534
69,326,530
70,330,534
71,334,534
72,338,534
73,342,534
74,346,534
75,350,538
76,354,538
77,358,538
78,362,538
79,366,538
80,370,542
81,374,554
82,378,554
83,382,554
84,386,554
85,390,558
86,394,562
87,398,562
88,402,562
89,406,562
90,410,566
91,414,566
92,418,566
93,422,566
94,426,570
95,430,570
96,434,570
97,438,570
98,442,570
99,446,570
100,450,570
101,454,574
102,458,574
103,462,574
104,466,578
105,470,578
106,474,578
107,478,582
108,482,582
109,486,582
110,490,582
111,494,586
112,498,586
113,502,586
114,506,586
115,510,586
116,514,586
117,518,586
118,522,586
119,526,590
120,530,590
121,534,590
122,538,594
123,542,594
124,546,594
125,550,598
126,554,598
127,558,598
128,562,598
129,566,598
130,570,598
131,574,598
132,578,602
133,582,602
134,586,602
135,606,622
136,610,622
137,614,626
138,618,626
139,622,626
