,X,Y
0,2,482
1,22,478
2,26,478
3,30,474
4,34,474
5,38,474
6,42,470
7,46,470
8,50,470
9,54,466
10,58,470
11,62,462
12,70,458
13,74,458
14,78,458
15,82,454
16,86,454
17,90,458
18,94,454
19,98,454
20,102,454
21,106,458
22,110,454
23,114,458
24,118,454
25,122,458
26,126,458
27,130,454
28,142,486
29,146,482
30,150,494
31,154,494
32,158,494
33,162,510
34,166,518
35,170,514
36,174,522
37,178,522
38,182,522
39,186,526
40,190,526
41,194,526
42,198,530
43,202,530
44,206,534
45,210,534
46,214,534
47,218,534
48,222,534
49,226,534
50,230,538
51,234,538
52,238,538
53,242,538
54,246,538
55,250,538
56,254,538
57,258,538
58,262,538
59,266,538
60,270,538
61,286,542
62,290,546
63,294,550
64,298,550
65,302,554
66,306,554
67,310,554
68,314,554
69,318,558
70,322,558
71,326,562
72,330,562
73,334,562
74,338,566
75,342,566
76,346,566
77,350,570
78,354,570
79,358,574
80,362,574
81,366,578
82,370,578
83,374,582
84,378,586
85,382,590
86,386,590
87,390,594
88,394,594
89,398,598
90,402,598
91,406,602
92,410,602
93,414,602
94,418,606
95,422,606
96,426,606
97,430,610
98,434,610
99,438,610
100,442,610
101,446,610
102,450,610
103,454,610
104,458,614
105,462,614
106,466,614
107,470,614
108,474,618
109,478,618
110,482,618
111,486,618
112,490,618
113,494,622
114,498,622
115,502,622
116,506,622
117,510,626
118,514,626
119,518,626
120,522,626
121,526,626
122,530,626
123,534,626
124,550,638
125,554,638
