,X,Y
0,6,386
1,14,386
2,18,386
3,22,386
4,26,386
5,30,378
6,38,378
7,42,378
8,46,378
9,50,378
10,54,374
11,70,366
12,74,366
13,78,362
14,86,362
15,90,362
16,94,358
17,98,358
18,102,358
19,106,358
20,110,354
21,114,358
22,118,358
23,122,358
24,126,358
25,130,358
26,134,362
27,138,362
28,142,406
29,146,406
30,150,406
31,154,410
32,158,410
33,162,414
34,166,430
35,170,434
36,174,446
37,178,446
38,182,450
39,186,450
40,190,454
41,194,454
42,198,454
43,202,458
44,206,454
45,210,458
46,214,458
47,218,458
48,222,454
49,226,454
50,230,454
51,234,458
52,238,458
53,242,458
54,246,458
55,250,458
56,254,462
57,258,462
58,262,462
59,266,466
60,270,466
61,274,466
62,278,470
63,282,470
64,286,474
65,290,474
66,294,474
67,298,478
68,302,486
69,306,490
70,310,490
71,314,494
72,318,494
73,322,494
74,326,494
75,330,498
76,334,498
77,338,498
78,342,498
79,346,498
80,350,498
81,354,498
82,358,502
83,362,502
84,366,502
85,370,506
86,374,510
87,378,510
88,382,514
89,386,514
90,390,514
91,394,514
92,398,514
93,402,518
94,406,518
95,410,518
96,414,522
97,418,522
98,422,522
99,426,522
100,430,526
101,434,526
102,438,526
103,442,526
104,446,526
105,450,526
106,454,526
107,458,530
108,462,530
109,466,530
110,470,530
111,474,534
112,478,534
113,482,534
114,486,534
115,490,534
116,494,534
117,498,534
118,510,542
119,514,542
120,518,542
121,522,546
122,526,546
123,530,546
124,534,546
125,538,546
126,542,546
127,546,550
128,550,550
129,554,550
130,558,550
131,562,554
132,566,554
133,570,554
134,574,558
135,578,558
136,582,558
137,586,558
138,590,566
139,594,562
140,598,570
141,602,570
142,606,578
143,610,582
144,614,586
145,618,586
