,X,Y
0,2,410
1,6,410
2,10,410
3,14,410
4,18,410
5,22,410
6,26,410
7,30,410
8,34,410
9,38,410
10,42,410
11,46,410
12,50,406
13,54,406
14,58,406
15,78,394
16,82,394
17,86,390
18,90,390
19,94,390
20,98,390
21,102,390
22,106,390
23,110,390
24,114,390
25,118,394
26,122,394
27,126,394
28,130,398
29,142,418
30,146,422
31,150,466
32,154,466
33,174,466
34,178,466
35,182,470
36,186,470
37,190,470
38,194,474
39,198,474
40,202,474
41,206,478
42,210,478
43,214,478
44,218,478
45,222,478
46,226,478
47,230,478
48,234,478
49,238,478
50,242,482
51,246,482
52,250,482
53,254,482
54,258,482
55,262,486
56,266,486
57,270,486
58,274,490
59,278,490
60,282,494
61,286,498
62,290,498
63,294,502
64,298,502
65,302,506
66,306,506
67,310,510
68,314,510
69,318,510
70,322,510
71,326,510
72,330,514
73,334,514
74,338,514
75,342,514
76,346,514
77,350,514
78,354,514
79,358,518
80,362,518
81,374,534
82,378,534
83,382,530
84,386,534
85,390,534
86,394,534
87,398,534
88,402,538
89,406,538
90,410,538
91,414,542
92,418,542
93,422,542
94,426,546
95,430,546
96,434,546
97,438,546
98,442,546
99,446,546
100,450,546
101,454,546
102,458,550
103,462,550
104,466,550
105,470,554
106,474,554
107,478,554
108,482,558
109,486,558
110,490,558
111,494,562
112,498,562
113,502,562
114,506,562
115,510,566
116,514,566
117,518,566
118,522,570
119,526,570
120,530,570
121,534,570
122,538,570
123,542,570
124,546,574
125,550,574
126,554,574
127,558,574
128,562,578
129,566,578
130,570,578
131,574,582
132,578,578
133,582,582
134,586,586
135,590,590
136,594,594
137,598,594
138,602,594
139,606,594
140,610,598
141,614,598
142,618,602
143,622,602
