,X,Y
0,2,410
1,10,414
2,14,410
3,18,414
4,22,414
5,26,414
6,30,414
7,34,414
8,38,414
9,42,414
10,46,410
11,50,410
12,54,410
13,66,406
14,70,402
15,74,402
16,78,402
17,82,398
18,86,398
19,90,398
20,94,394
21,98,394
22,102,394
23,106,394
24,110,394
25,114,398
26,118,398
27,122,398
28,126,398
29,130,398
30,142,422
31,146,422
32,150,426
33,154,426
34,158,446
35,162,450
36,166,454
37,170,454
38,174,470
39,178,474
40,182,474
41,186,474
42,190,478
43,194,478
44,198,482
45,202,482
46,206,482
47,210,482
48,214,482
49,218,482
50,222,482
51,226,482
52,230,482
53,234,482
54,238,482
55,242,486
56,246,486
57,250,486
58,254,486
59,258,486
60,262,486
61,266,490
62,270,490
63,274,494
64,278,494
65,282,498
66,286,498
67,290,502
68,294,502
69,298,506
70,302,506
71,306,510
72,310,510
73,314,514
74,318,514
75,322,514
76,326,514
77,330,514
78,334,518
79,338,518
80,342,518
81,346,518
82,350,518
83,354,518
84,358,518
85,362,518
86,366,522
87,378,534
88,382,534
89,386,538
90,390,538
91,394,538
92,398,538
93,402,542
94,406,542
95,410,542
96,414,546
97,418,546
98,422,550
99,426,554
100,430,554
101,434,554
102,438,550
103,442,550
104,446,546
105,450,550
106,454,546
107,458,550
108,462,550
109,466,550
110,470,554
111,474,554
112,478,558
113,482,558
114,486,562
115,490,562
116,494,566
117,498,566
118,502,566
119,506,570
120,510,570
121,514,570
122,518,570
123,522,570
124,526,570
125,530,570
126,534,570
127,538,574
128,542,574
129,546,574
130,550,578
131,554,578
132,558,578
133,562,582
134,566,582
135,570,582
136,574,582
137,578,586
138,582,586
139,586,586
140,590,590
141,594,590
142,598,590
143,602,594
144,606,594
145,610,594
146,614,598
147,618,598
