,X,Y
0,2,414
1,6,414
2,10,414
3,14,414
4,18,414
5,22,414
6,26,418
7,30,414
8,34,414
9,38,414
10,42,414
11,46,414
12,50,414
13,54,410
14,58,414
15,62,410
16,78,402
17,86,398
18,90,402
19,94,398
20,98,398
21,102,398
22,106,398
23,110,402
24,114,402
25,118,398
26,122,398
27,126,398
28,130,398
29,138,414
30,142,422
31,146,422
32,150,442
33,154,446
34,158,446
35,162,450
36,166,450
37,170,454
38,174,474
39,178,474
40,182,478
41,186,478
42,190,482
43,194,482
44,198,482
45,202,486
46,206,482
47,210,486
48,214,482
49,218,482
50,222,482
51,226,482
52,230,482
53,234,486
54,238,486
55,242,486
56,246,486
57,250,490
58,254,490
59,258,486
60,262,490
61,266,494
62,270,494
63,274,494
64,278,498
65,282,498
66,286,502
67,290,502
68,294,502
69,298,506
70,302,510
71,306,510
72,310,514
73,314,514
74,318,514
75,322,514
76,326,514
77,330,518
78,334,518
79,338,518
80,342,518
81,346,518
82,350,518
83,354,518
84,358,522
85,362,522
86,366,526
87,370,530
88,374,534
89,378,538
90,382,538
91,386,538
92,390,538
93,394,542
94,398,542
95,402,542
96,406,546
97,410,546
98,414,550
99,418,554
100,422,554
101,426,554
102,430,554
103,434,554
104,438,550
105,442,554
106,446,550
107,450,550
108,454,550
109,458,550
110,462,550
111,466,554
112,470,558
113,474,558
114,478,562
115,482,562
116,486,562
117,490,566
118,494,566
119,498,566
120,502,566
121,506,570
122,510,570
123,514,570
124,518,570
125,522,570
126,526,570
127,530,574
128,534,574
129,538,574
130,542,574
131,546,574
132,550,578
133,554,578
134,558,578
135,562,582
136,566,582
137,570,582
138,574,586
139,578,586
140,582,586
141,586,590
142,590,590
143,594,590
144,598,594
145,602,594
146,606,594
147,610,598
148,614,602
149,618,602
