,X,Y
0,14,426
1,18,426
2,22,422
3,26,426
4,30,422
5,34,422
6,38,422
7,42,422
8,46,422
9,50,422
10,54,418
11,70,414
12,74,410
13,78,406
14,82,406
15,86,406
16,90,406
17,94,406
18,98,406
19,102,406
20,106,410
21,110,410
22,114,410
23,118,410
24,122,410
25,126,410
26,130,410
27,146,438
28,150,446
29,154,446
30,158,450
31,162,454
32,166,454
33,170,458
34,174,482
35,178,482
36,182,486
37,186,486
38,190,490
39,194,490
40,198,486
41,202,490
42,206,486
43,210,490
44,214,486
45,218,490
46,222,490
47,226,490
48,230,490
49,234,490
50,238,490
51,242,494
52,246,494
53,250,494
54,254,494
55,258,494
56,262,498
57,266,498
58,270,502
59,274,502
60,278,506
61,282,506
62,286,506
63,290,510
64,314,518
65,318,518
66,322,522
67,326,522
68,330,522
69,334,522
70,338,522
71,342,522
72,346,522
73,350,522
74,354,526
75,358,526
76,362,530
77,366,530
78,370,534
79,374,534
80,378,538
81,382,538
82,386,542
83,390,542
84,398,554
85,402,554
86,406,554
87,410,558
88,414,558
89,418,558
90,422,558
91,426,562
92,430,562
93,434,562
94,438,558
95,442,558
96,446,558
97,450,558
98,454,558
99,458,558
100,462,562
101,466,562
102,470,566
103,474,566
104,478,566
105,482,570
106,486,570
107,490,570
108,494,570
109,498,574
110,502,574
111,506,574
112,510,578
113,514,578
114,518,578
115,522,578
116,526,578
117,530,578
118,534,578
119,538,582
120,542,582
121,546,582
122,550,586
123,554,586
124,558,586
125,562,586
126,566,590
127,570,590
128,574,590
129,578,590
130,582,590
131,586,594
132,590,594
133,594,594
134,598,598
135,602,598
136,606,598
137,610,602
138,614,602
