,X,Y
0,2,402
1,6,402
2,10,402
3,14,402
4,18,406
5,22,402
6,26,402
7,30,402
8,34,406
9,38,402
10,42,406
11,46,402
12,50,406
13,54,402
14,58,402
15,74,386
16,78,386
17,82,386
18,86,386
19,90,386
20,94,386
21,98,382
22,102,382
23,106,382
24,110,386
25,114,386
26,118,390
27,122,390
28,130,398
29,154,438
30,158,438
31,162,442
32,166,446
33,170,446
34,178,466
35,182,466
36,186,466
37,190,470
38,194,470
39,198,470
40,202,470
41,206,474
42,210,474
43,214,474
44,218,474
45,222,474
46,226,478
47,230,478
48,234,478
49,238,478
50,242,478
51,246,478
52,250,482
53,254,482
54,258,482
55,262,482
56,266,482
57,270,482
58,274,486
59,278,486
60,282,490
61,286,490
62,290,494
63,294,494
64,298,498
65,302,502
66,306,506
67,310,506
68,314,506
69,318,510
70,322,510
71,326,510
72,330,510
73,334,510
74,338,510
75,342,510
76,346,514
77,350,514
78,354,514
79,358,518
80,362,518
81,366,518
82,370,522
83,374,522
84,378,526
85,382,530
86,386,530
87,390,530
88,394,530
89,398,530
90,402,534
91,406,534
92,410,534
93,414,538
94,418,538
95,422,542
96,426,542
97,430,542
98,434,546
99,438,542
100,442,542
101,446,542
102,450,542
103,454,542
104,458,542
105,462,546
106,466,546
107,470,546
108,474,550
109,478,550
110,482,554
111,486,554
112,490,554
113,494,554
114,498,558
115,502,558
116,506,558
117,510,562
118,514,562
119,518,562
120,522,562
121,526,566
122,530,566
123,534,566
124,538,566
125,542,566
126,546,566
127,550,566
128,554,570
129,558,570
130,562,570
131,566,574
132,570,574
133,574,574
134,578,574
135,582,578
136,586,578
137,590,582
138,594,582
139,598,586
140,602,586
141,606,590
142,610,590
143,622,602
144,626,602
